,Date(UTC),price,Supply,MarketCap,Price,supply growth,daily trans.,No. of ERC20 Token Transfers,uniq. address,avg blk size,avg blk time,avg gas price,avg gas limit,daily gas used,daily blk reward,blk count reward,uncle count reward,net hashrte,net diff.,net trans. fee,net util.
1204,11/15/2018,181.53,103224817.15625,18738.401058374064,181.53,103224817.15625,563051,233230,49560454,17646,14.02,18474728790,8000199,35050498504,20011.3125,6073,722,241426.555,3069.795,628564345397706017562,0.7221
1205,11/16/2018,174.84,103245091.90625,18051.37186888875,174.84,103245091.90625,552107,264004,49672558,17100,13.79,16120812190,8000148,35420405742,20274.75,6182,696,245905.3567,3089.012,543543242039222547171,0.7168
1206,11/17/2018,174.22,103265112.3125,17990.84786708375,174.22,103265112.3125,505581,262588,49807101,15503,13.96,13275250100,8000118,34989887308,20020.40625,6112,675,236757.3434,3013.973,408434085837098291987,0.716
1207,11/18/2018,177.53,103285321.53125,18336.243131442807,177.53,103285321.53125,484801,243736,49921455,14681,13.87,14895978165,8000163,36390346551,20209.21875,6159,697,237403.7532,2991.7859999999996,459693128179489330020,0.7389
1208,11/19/2018,148.22,103305235.0625,15311.90194096375,148.22,103305235.0625,622942,258576,50016033,19002,14.15,17028262287,8000310,39183219447,19913.53125,5999,767,234641.4812,2996.309,632835654230692989961,0.8174
1209,11/20/2018,130.74,103325250.6875,13508.74327488375,130.74,103325250.6875,625752,276695,50112968,19756,14.1,17960754304,8000199,37830924179,20015.625,6028,772,230234.6676,2925.335,650570175444021052581,0.7849
1210,11/21/2018,136.5,103345480.25,14106.658054125,136.50,103345480.25,579531,317301,50205344,17952,13.92,15269813534,8000042,36979108654,20229.5625,6136,726,221561.8192,2789.703,526891809632898924899,0.754
1211,11/22/2018,124.83,103365413.65625,12903.104586709687,124.83,103365413.65625,568895,310142,50303512,17791,14.12,15007551180,7999960,35312592066,19933.40625,6063,699,215752.1927,2756.7270000000003,501970612559245845293,0.7281
1212,11/23/2018,123.37,103385535.03125,12754.673456805313,123.37,103385535.03125,559992,279262,50396902,17659,13.97,15807815573,7999983,36169776966,20121.375,6119,708,218447.3683,2764.59,527504608472590475051,0.7391
1213,11/24/2018,112.75,103405541.28125,11658.974779460936,112.75,103405541.28125,497091,265089,50497348,15618,13.94,15420458863,7999973,32414441192,20006.25,6119,652,216064.3952,2757.047,460695684489000608250,0.6625
1214,11/25/2018,116.75,103425560.0,12074.93413,116.75,103425560.0,529038,279125,50606198,16512,13.91,16305637620,7999944,33912327881,20018.71875,6154,621,212268.4544,2707.01,529533093682556654993,0.6897
1215,11/26/2018,108.87,103445607.03125,11262.123237492187,108.87,103445607.03125,557388,299404,50713235,17255,14.04,16319129861,8000024,35194617770,20047.03125,6071,731,212144.5729,2694.691,520842836798415046562,0.7252
1216,11/27/2018,110.19,103465356.40625,11400.847622404688,110.19,103465356.40625,565825,333313,50826889,17909,14.24,14675345264,8000094,36450146880,19749.375,5995,704,195098.6206,2516.274,484297116088880932532,0.7602
1217,11/28/2018,122.88,103485249.6875,12716.2674816,122.88,103485249.6875,622580,308999,50928490,19897,14.19,16292970940,8000078,38279118175,19893.28125,6026,727,187566.5787,2399.786,644561057785148082476,0.7942
1218,11/29/2018,117.48,103505349.6875,12159.8084812875,117.48,103505349.6875,555591,280025,50997261,17814,13.95,20346219794,8000035,40567003945,20100.0,6121,688,190642.8421,2419.084,736857420866221746718,0.8291
1219,11/30/2018,112.87,103525271.46875,11684.897390677812,112.87,103525271.46875,599039,363108,51066463,18642,14.09,22652461526,8000146,41498304998,19921.78125,6046,711,189699.1171,2425.633,889632678487153561564,0.8583
1220,12/01/2018,118.5,103545034.53125,12270.086591953124,118.50,103545034.53125,525757,245267,51170245,16263,14.13,17360683398,7999944,37855433451,19763.0625,6057,630,194472.9925,2512.706,585918402128258680635,0.7821
1221,12/02/2018,115.96,103564664.75,12009.35852441,115.96,103564664.75,492410,253299,51266182,15282,14.08,15744999974,8000046,36978836176,19630.21875,6061,569,186119.0702,2425.4429999999998,514389210779709900787,0.7628
1222,12/03/2018,108.23,103584265.625,11210.92506859375,108.23,103584265.625,548100,282990,51341410,18022,14.14,17352151387,7999964,38468734821,19600.875,6033,592,185698.7963,2421.7929999999997,599645065257089060990,0.7972
1223,12/04/2018,109.82,103603925.75,11377.783125865,109.82,103603925.75,565202,276718,51408467,17972,14.27,17192821913,7999924,38517989207,19660.125,6039,608,189779.3064,2466.817,608995687582646421541,0.7973
1224,12/05/2018,101.57,103623631.8125,10525.052283195624,101.57,103623631.8125,595937,308057,51481451,18963,14.36,17707618986,8000116,39852764865,19706.0625,6017,654,185236.3756,2399.104,651568035968157386391,0.8279
1225,12/06/2018,90.43,103643374.0625,9372.470316471876,90.43,103643374.0625,590923,322519,51568681,19164,14.23,16361316325,7999957,38989485540,19742.25,6056,608,188467.1311,2443.511,504219768219744520569,0.8051
1226,12/07/2018,93.61,103662864.875,9703.88078094875,93.61,103662864.875,572417,281196,51673057,18403,14.29,16593133453,8000058,37593409260,19490.8125,5972,618,180043.8657,2360.514,491705946697793937546,0.7878
1227,12/08/2018,91.44,103682404.625,9480.71907891,91.44,103682404.625,552651,299509,51790645,17322,14.15,12334654966,8000138,36351324362,19539.75,6023,576,176367.3456,2309.159,351117629407935338979,0.7544
1228,12/09/2018,94.42,103701981.875,9791.5411286375,94.42,103701981.875,507555,305534,51895391,16875,14.06,11985499611,8000217,36042196703,19577.25,6097,500,174777.9395,2289.0429999999997,340654196261201483944,0.7399
1229,12/10/2018,90.7,103722012.21875,9407.586508240624,90.70,103722012.21875,555379,384930,51981661,18196,13.81,13943396527,8000053,36021573269,20030.34375,6176,581,184534.788,2359.598,403892043473644757282,0.7299
1230,12/11/2018,88.05,103741369.53125,9134.427587226563,88.05,103741369.53125,536006,361252,52076236,17723,14.3,14800362183,8000105,35585775449,19357.3125,5984,550,177759.9197,2350.544,384964808114039552433,0.7437
1231,12/12/2018,90.52,103760975.84375,9392.44353337625,90.52,103760975.84375,533920,369658,52193947,16675,14.09,14460515241,8000550,35633103181,19606.3125,6076,534,172754.9686,2258.098,368945919812818128543,0.7332
1232,12/13/2018,86.39,103780740.21875,8965.618147497811,86.39,103780740.21875,565689,329231,52290412,17641,14.09,17612949432,8000505,36378262445,19764.375,6097,568,171179.1852,2219.0370000000003,437247037292592915322,0.7461
1233,12/14/2018,83.9,103800152.9375,8708.83283145625,83.90,103800152.9375,567306,313661,52385920,18675,14.22,29183615469,8000732,35301553719,19412.71875,6014,533,167959.6613,2216.544,588277859725656303914,0.7342
1234,12/15/2018,84.27,103819966.71875,8748.908595389063,84.27,103819966.71875,551916,320872,52554426,16796,14.12,12752651260,8000820,36402769541,19813.78125,6115,571,171971.1573,2222.302,338956378037708801113,0.7444
1235,12/16/2018,85.39,103839492.96875,8866.854304601562,85.39,103839492.96875,516697,366853,52734916,15879,14.29,11777989321,8000992,35819776292,19526.25,6039,548,169448.7942,2222.617,308824910558606498143,0.7418
1236,12/17/2018,95.44,103858561.15625,9912.2610767525,95.44,103858561.15625,570051,333888,52823998,18889,14.51,13823213704,8000556,36051418221,19068.1875,5891,538,166783.1153,2241.416,392573941793933054058,0.7656
1237,12/18/2018,102.44,103877427.125,10641.203634685,102.44,103877427.125,556320,326153,52904128,19672,14.58,31672019232,8000772,36527372942,18865.96875,5861,497,163361.85,2219.953,662092734762285654068,0.7796
1238,12/19/2018,100.63,103896223.25,10455.0769456475,100.63,103896223.25,597824,317298,53016535,19629,14.61,15897547045,8001436,36762367264,18796.125,5849,484,165252.0656,2254.505,449879208549469833975,0.7859
1239,12/20/2018,116.43,103915029.6875,12098.826906515626,116.43,103915029.6875,602429,336525,53145017,19588,14.59,15781758963,8001443,37023946256,18806.4375,5853,478,164235.7302,2241.347,445506843822990396324,0.7915
1240,12/21/2018,109.44,103933859.28125,11374.52155974,109.44,103933859.28125,606526,318356,53260475,19662,14.57,15818617345,8001385,36552504498,18829.59375,5837,505,166137.2784,2263.365,425336553594689231464,0.7836
1241,12/22/2018,118.36,103952897.75,12303.86497769,118.36,103952897.75,495551,319006,53411834,16613,14.41,14021469358,8001373,34836369241,19038.46875,5925,489,168323.7647,2267.411,325711436260078112902,0.7358
1242,12/23/2018,131.56,103971767.1875,13678.5256911875,131.56,103971767.1875,543655,277411,53568032,17293,14.56,14622664850,8001504,35278772565,18869.4375,5865,494,169348.9776,2300.952,362013363614298419335,0.7523
1243,12/24/2018,140.87,103990812.21875,14649.185717255312,140.87,103990812.21875,615551,333219,53696267,19050,14.42,16608758417,8001123,36861433769,19045.03125,5927,487,177137.159,2386.132,440597499624697307112,0.778
1244,12/25/2018,130.99,104009891.65625,13624.255708052187,130.99,104009891.65625,535001,285056,53748718,16454,14.32,14765402060,8001073,37583083400,19079.4375,5967,454,182556.3271,2456.45,439259911857001361596,0.7882
1245,12/26/2018,132.61,104029136.09375,13795.303737392187,132.61,104029136.09375,560047,348491,53831016,18494,14.35,24477635489,8001123,36661738118,19244.4375,5961,526,189689.6534,2526.466,507345486769805978472,0.7695
1246,12/27/2018,116.72,104048071.90625,12144.4909528975,116.72,104048071.90625,548411,387855,53920367,17564,14.47,13530493595,8001150,35126659397,18935.8125,5893,486,184499.9643,2498.949,339147494718641605472,0.7455
1247,12/28/2018,139.73,104067052.0625,14541.289184693125,139.73,104067052.0625,572189,402862,54019749,17910,14.55,14151079675,8001304,36116056243,18980.15625,5907,487,181452.6836,2451.91,363677404643995579445,0.7652
1248,12/29/2018,137.3,104086207.4375,14291.03628116875,137.30,104086207.4375,543746,345464,54124503,16917,14.5,12984151825,8001208,35134737753,19155.375,5960,492,182108.4782,2438.65,321054114810000126316,0.7372
1249,12/30/2018,141.33,104105054.84375,14713.167401067187,141.33,104105054.84375,460395,300068,54188552,14545,14.68,15843483124,8001066,37035235634,18847.40625,5886,459,183085.9828,2493.0860000000002,565477700838924990042,0.7864
1250,12/31/2018,133.49,104124057.59375,13899.520448189687,133.49,104124057.59375,522040,387615,54276809,16503,14.59,13844116120,8001276,35111827402,19002.75,5921,480,185526.8826,2504.222,332253314414284740646,0.7414
1251,01/01/2019,142.66,104142773.46875,14857.008063051875,142.66,104142773.46875,448168,282493,54327948,13666,14.72,14330651283,8001158,32962591808,18715.875,5871,428,174844.3888,2398.2470000000003,302739537213961366665,0.7026
1252,01/02/2019,156.57,104161893.125,16308.62760658125,156.57,104161893.125,589959,350991,54388687,18126,14.57,13518333631,8001079,35364525440,19119.65625,5931,515,180873.7589,2424.371,346532897063818854983,0.7468
1253,01/03/2019,149.44,104179826.375,15568.63325348,149.44,104179826.375,596620,339440,54458244,19343,15.48,12695511480,8001115,33987627591,17933.25,5580,464,181264.0069,2591.2,328042378432819286963,0.7613
1254,01/04/2019,156.04,104197658.28125,16259.00259820625,156.04,104197658.28125,549398,310372,54525800,18872,15.56,14197164275,8001140,33754357918,17831.90625,5554,459,180399.7742,2592.14,360324446393286398925,0.7607
1255,01/05/2019,156.23,104215683.03125,16281.616159972187,156.23,104215683.03125,511189,305018,54595373,17351,15.37,24120227063,8000991,32335694087,18024.75,5620,456,185468.098,2637.3340000000003,494482682356201364537,0.7197
1256,01/06/2019,158.61,104233487.75,16532.4734920275,158.61,104233487.75,487372,287571,54672252,15855,15.47,13443565864,8000995,30112976964,17804.71875,5585,413,187186.1718,2696.38,299719298954601199255,0.6755
1257,01/07/2019,152.09,104251529.375,15855.61510264375,152.09,104251529.375,550964,320484,54744349,18204,15.41,15727137336,8001132,31915860028,18041.625,5610,476,190298.3768,2701.574,336386276076144607916,0.7115
1258,01/08/2019,151.1,104269307.28125,15755.092330196874,151.10,104269307.28125,553367,303793,54823492,17916,15.53,13679045245,8001204,31137208059,17777.90625,5562,427,184981.6534,2668.6279999999997,312987854562483486137,0.7011
1259,01/09/2019,151.17,104287329.78125,15765.115643031562,151.17,104287329.78125,558847,301296,54897425,17865,15.4,13525936033,8001283,31279267451,18022.5,5610,468,190211.5117,2703.895,299297944411376185443,0.6978
1260,01/10/2019,127.96,104305176.59375,13346.89039693625,127.96,104305176.59375,582839,322495,54967991,19150,15.52,15364969669,8001229,32195149893,17846.8125,5568,450,186276.7852,2674.363,365211038358386835825,0.7232
1261,01/11/2019,127.16,104322974.1875,13265.7093976825,127.16,104322974.1875,541838,309326,55053105,18683,15.52,13631672273,8001187,33318084869,17797.59375,5566,429,186790.9227,2692.033,331239542254620495149,0.7487
1262,01/12/2019,125.83,104340674.9375,13129.187127385625,125.83,104340674.9375,452707,251020,55128379,15918,15.59,12182668844,8001065,29702483987,17700.75,5541,420,181093.0092,2624.801,247106865676666096926,0.6706
1263,01/13/2019,116.56,104358630.03125,12164.0419164425,116.56,104358630.03125,481347,267725,55207215,15798,15.18,12299362181,8001179,29548320450,17955.09375,5635,413,182569.7794,2608.14,266113479699730690514,0.6558
1264,01/14/2019,129.74,104376638.9375,13541.82513575125,129.74,104376638.9375,577239,253511,55258635,18452,15.17,19179700938,8001170,33474170588,18008.90625,5629,439,184943.4647,2633.341,507872339114360751365,0.7437
1265,01/15/2019,121.22,104394559.34375,12654.708483649374,121.22,104394559.34375,539896,250482,55314941,18074,15.23,18403886289,8000887,31544999460,17920.40625,5619,415,188708.0399,2702.0840000000003,422730695158028090755,0.7028
1266,01/16/2019,123.12,104412163.15625,12855.2255277975,123.12,104412163.15625,507687,258389,55385026,18008,15.53,20629866067,8000843,32162670591,17603.8125,5528,390,179529.688,2621.049,432116690900256174461,0.7294
1267,01/17/2019,123.72,104429869.90625,12920.06350480125,123.72,104429869.90625,517082,292396,55444772,17900,15.41,13639170146,8000821,30901966019,17706.75,5561,388,177700.9741,2580.831,329717908848041742544,0.6982
1268,01/18/2019,120.57,104447660.0,12593.2543662,120.57,104447660.0,538899,314265,55507961,17751,15.28,14390713391,8001004,31952137313,17790.09375,5619,353,177754.3264,2571.663,369655289327656361488,0.7127
1269,01/19/2019,124.85,104465669.5625,13042.538844878125,124.85,104465669.5625,539125,325482,55562840,17863,15.07,12427478085,8001008,33878498386,18009.5625,5683,362,184503.3671,2637.07,331148399674983334736,0.7476
1270,01/20/2019,118.41,104483433.78125,12371.883394037812,118.41,104483433.78125,537705,352724,55626534,17832,15.29,12387866392,8001304,33077247331,17764.21875,5599,365,184550.3414,2673.566,307155158943065966111,0.7423
1271,01/21/2019,116.72,104499574.90625,12197.1903830575,116.72,104499574.90625,582751,362179,55679196,21357,16.82,13567626739,8001274,33763981311,16141.125,5094,324,178144.598,2840.844,355567770948864793887,0.8342
1272,01/22/2019,119.12,104515659.6875,12449.905381975,119.12,104515659.6875,605558,409857,55724989,22711,16.91,18561474026,8001144,34637145295,16084.78125,5072,331,180021.9752,2878.752,486430933579930360652,0.8554
1273,01/23/2019,117.57,104531420.65625,12289.759126555313,117.57,104531420.65625,533819,277494,55785116,20710,17.15,13308904468,8001029,31630703208,15760.96875,4991,297,168483.6724,2752.835,344272988736522526263,0.796
1274,01/24/2019,117.7,104547498.5,12305.24057345,117.70,104547498.5,520130,305080,55838500,19842,16.83,14394162195,8001118,31679636794,16077.84375,5086,313,175286.5866,2805.105,355082550363273442074,0.7814
1275,01/25/2019,115.92,104563578.59375,12121.0100305875,115.92,104563578.59375,504903,305279,55898905,18310,16.79,13857565780,8001115,30938949942,16080.09375,5106,289,175620.0016,2812.5240000000003,324854362609841847534,0.7586
1276,01/26/2019,116.33,104579583.125,12165.74290493125,116.33,104579583.125,464380,319567,55995951,17422,16.98,12616710414,8000897,33241053039,16004.53125,5055,319,170993.5618,2749.134,272380801670358402250,0.824
1277,01/27/2019,112.27,104595429.3125,11742.928848914375,112.27,104595429.3125,488814,285539,56062208,18274,17.05,11788620538,8001001,31494607522,15846.1875,5013,306,168650.5178,2739.5009999999997,270240948917686816983,0.7868
1278,01/28/2019,106.36,104610846.03125,11126.40958388375,106.36,104610846.03125,568564,292129,56123743,21577,17.52,15213901906,8001024,33400327582,15416.71875,4884,289,155983.8223,2605.259,373145072759703378718,0.8569
1279,01/29/2019,104.75,104626309.8125,10959.605952859376,104.75,104626309.8125,566026,341264,56180844,22103,17.54,12439032644,8001111,32867605159,15463.78125,4870,323,146880.6219,2443.768,328592828298564949645,0.8453
1280,01/30/2019,109.04,104641865.1875,11410.148980045,109.04,104641865.1875,555347,317055,56247615,21568,17.3,13051979777,8001210,32975674787,15555.375,4949,272,145301.9116,2404.5370000000003,351008388598170895662,0.834
1281,01/31/2019,106.89,104657518.625,11186.84216582625,106.89,104657518.625,517057,309022,56294559,20803,17.33,14209971121,8001156,35261654580,15653.4375,4931,326,150028.8135,2465.758,390385914443765396944,0.8957
